"","AAV2020","CODGEO","LIBAAV2020","CATEAAV2020","DEP","REG","TAAV2017","TDAAV2017","NB_COM"
"34343","638","01348","Saint-Didier-sur-Chalaronne","11","01","84","1","11",2
"34344","639","65248","Maubourguet","20","65","76","1","11",13
"34345","639","65264","Maubourguet","20","65","76","1","11",13
"34346","639","65304","Maubourguet","11","65","76","1","11",13
"34347","639","65240","Maubourguet","20","65","76","1","11",13
"34348","639","65174","Maubourguet","20","65","76","1","11",13
"34349","639","65462","Maubourguet","20","65","76","1","11",13
"34350","639","64118","Maubourguet","20","64","75","1","11",13
"34351","639","65049","Maubourguet","20","65","76","1","11",13
"34352","639","65215","Maubourguet","20","65","76","1","11",13
"34353","639","65137","Maubourguet","20","65","76","1","11",13
"34354","639","65429","Maubourguet","20","65","76","1","11",13
"34355","639","65432","Maubourguet","20","65","76","1","11",13
"34356","639","65472","Maubourguet","20","65","76","1","11",13
"34357","640","38399","Saint-Jean-de-Bournay","11","38","84","1","11",1
"34358","641","39475","Saint-Amour","11","39","27","1","11",7
"34359","641","39346","Saint-Amour","20","39","27","1","11",7
"34360","641","39551","Saint-Amour","20","39","27","1","11",7
"34361","641","71079","Saint-Amour","20","71","27","1","11",7
"34362","641","71243","Saint-Amour","20","71","27","1","11",7
"34363","641","39035","Saint-Amour","20","39","27","1","11",7
"34364","641","39378","Saint-Amour","20","39","27","1","11",7
"34365","642","44187","Saint-Père-en-Retz","11","44","52","1","11",1
"34366","643","14586","Isigny-sur-Mer","20","14","28","1","11",5
"34367","643","14480","Isigny-sur-Mer","20","14","28","1","11",5
"34368","643","14439","Isigny-sur-Mer","20","14","28","1","11",5
"34369","643","14136","Isigny-sur-Mer","20","14","28","1","11",5
"34370","643","14342","Isigny-sur-Mer","11","14","28","1","11",5
"34371","644","10418","Bar-sur-Seine","20","10","44","1","11",7
"34372","644","10055","Bar-sur-Seine","20","10","44","1","11",7
"34373","644","10213","Bar-sur-Seine","20","10","44","1","11",7
"34374","644","10232","Bar-sur-Seine","20","10","44","1","11",7
"34375","644","10295","Bar-sur-Seine","20","10","44","1","11",7
"34376","644","10034","Bar-sur-Seine","11","10","44","1","11",7
"34377","644","10427","Bar-sur-Seine","20","10","44","1","11",7
"34378","645","73006","Aime-la-Plagne","11","73","84","1","11",1
"34379","646","67324","Niederbronn-les-Bains","11","67","44","1","11",1
"34380","647","49257","Durtal","20","49","52","1","11",2
"34381","647","49127","Durtal","11","49","52","1","11",2
"34382","648","76731","Luneray","20","76","28","1","11",8
"34383","648","76641","Luneray","20","76","28","1","11",8
"34384","648","76400","Luneray","11","76","28","1","11",8
"34385","648","76694","Luneray","20","76","28","1","11",8
"34386","648","76330","Luneray","12","76","28","1","11",8
"34387","648","76294","Luneray","12","76","28","1","11",8
"34388","648","76327","Luneray","20","76","28","1","11",8
"34389","648","76190","Luneray","20","76","28","1","11",8
"34390","649","69206","Saint-Georges-de-Reneins","11","69","84","1","11",1
"34391","650","59580","Steenvoorde","11","59","32","1","11",1
"34392","651","41220","Saint-Laurent-Nouan","11","41","24","1","11",1
"34393","652","01039","Culoz","20","01","84","1","11",4
"34394","652","73327","Culoz","20","73","84","1","11",4
"34395","652","01415","Culoz","20","01","84","1","11",4
"34396","652","01138","Culoz","11","01","84","1","11",4
"34397","653","27116","Brionne","11","27","28","1","11",1
"34398","654","32256","Mirande","11","32","76","1","11",3
"34399","654","32285","Mirande","20","32","76","1","11",3
"34400","654","32077","Mirande","20","32","76","1","11",3
"34401","655","11236","Mazères","20","11","76","1","11",2
"34402","655","09185","Mazères","11","09","76","1","11",2
"34403","656","56224","Malestroit","20","56","53","1","11",3
"34404","656","56124","Malestroit","11","56","53","1","11",3
"34405","656","56133","Malestroit","20","56","53","1","11",3
"34406","657","67061","Bouxwiller","11","67","44","1","11",1
"34407","658","50267","Lessay","11","50","28","1","11",4
"34408","658","50265","Lessay","20","50","28","1","11",4
"34409","658","50328","Lessay","20","50","28","1","11",4
"34410","658","50629","Lessay","20","50","28","1","11",4
"34411","659","59092","Bouchain","11","59","32","1","11",1
"34412","660","51559","Suippes","11","51","44","1","11",1
"34413","661","40018","Tartas","20","40","75","1","11",3
"34414","661","40313","Tartas","11","40","75","1","11",3
"34415","661","40116","Tartas","20","40","75","1","11",3
"34416","662","68016","Fessenheim","12","68","44","1","11",3
"34417","662","68091","Fessenheim","11","68","44","1","11",3
"34418","662","68230","Fessenheim","12","68","44","1","11",3
"34419","663","22172","Plancoët","11","22","53","1","11",2
"34420","663","22311","Plancoët","20","22","53","1","11",2
"34421","664","40075","Castets","11","40","75","1","11",2
"34422","664","40155","Castets","20","40","75","1","11",2
"34423","665","09058","Tarascon-sur-Ariège","20","09","76","1","11",6
"34424","665","09006","Tarascon-sur-Ariège","20","09","76","1","11",6
"34425","665","09077","Tarascon-sur-Ariège","20","09","76","1","11",6
"34426","665","09306","Tarascon-sur-Ariège","11","09","76","1","11",6
"34427","665","09152","Tarascon-sur-Ariège","20","09","76","1","11",6
"34428","665","09240","Tarascon-sur-Ariège","12","09","76","1","11",6
"34429","666","56140","Moréac","11","56","53","1","11",1
"34430","667","22020","Broons","11","22","53","1","11",2
"34431","667","22369","Broons","20","22","53","1","11",2
"34432","668","22347","Tréguier","20","22","53","1","11",2
"34433","668","22362","Tréguier","11","22","53","1","11",2
"34434","669","80073","Méaulte","20","80","32","1","11",9
"34435","669","80615","Méaulte","20","80","32","1","11",9
"34436","669","80490","Méaulte","20","80","32","1","11",9
"34437","669","80206","Méaulte","20","80","32","1","11",9
"34438","669","80505","Méaulte","20","80","32","1","11",9
"34439","669","80523","Méaulte","11","80","32","1","11",9
"34440","669","80366","Méaulte","20","80","32","1","11",9
"34441","669","80059","Méaulte","20","80","32","1","11",9
"34442","669","80560","Méaulte","20","80","32","1","11",9
"34443","670","89104","Chablis","20","89","27","1","11",7
"34444","670","89112","Chablis","20","89","27","1","11",7
"34445","670","89095","Chablis","20","89","27","1","11",7
"34446","670","89068","Chablis","11","89","27","1","11",7
"34447","670","89445","Chablis","20","89","27","1","11",7
"34448","670","89175","Chablis","20","89","27","1","11",7
"34449","670","89168","Chablis","20","89","27","1","11",7
"34450","671","38384","Saint-Étienne-de-Saint-Geoirs","11","38","84","1","11",1
"34451","672","89440","Saint-Julien-du-Sault","20","89","27","1","11",3
"34452","672","89348","Saint-Julien-du-Sault","11","89","27","1","11",3
"34453","672","89468","Saint-Julien-du-Sault","12","89","27","1","11",3
"34454","673","67474","Soultz-sous-Forêts","11","67","44","1","11",1
"34455","674","62770","Saint-Venant","11","62","32","1","11",1
"34456","675","06010","Le Bar-sur-Loup","11","06","93","1","11",1
"34457","676","07181","Le Pouzin","11","07","84","1","11",1
"34458","677","40261","Saint-Geours-de-Maremne","11","40","75","1","11",1
"34459","678","80647","Chaulnes","20","80","32","1","11",4
"34460","678","80409","Chaulnes","20","80","32","1","11",4
"34461","678","80646","Chaulnes","20","80","32","1","11",4
"34462","678","80186","Chaulnes","11","80","32","1","11",4
"34463","679","62588","Montreuil","11","62","32","1","11",1
"34464","680","50184","Flamanville","11","50","28","1","11",1
"34465","681","73304","Val-d'Isère","11","73","84","1","11",1
"34466","682","54575","Villers-la-Montagne","11","54","44","1","11",1
"34467","9A1","97118","Les Abymes","20","971","01","3","32",18
"34468","9A1","97122","Les Abymes","20","971","01","3","32",18
"34469","9A1","97125","Les Abymes","20","971","01","3","32",18
"34470","9A1","97113","Les Abymes","20","971","01","3","32",18
"34471","9A1","97128","Les Abymes","20","971","01","3","32",18
"34472","9A1","97115","Les Abymes","20","971","01","3","32",18
"34473","9A1","97116","Les Abymes","20","971","01","3","32",18
"34474","9A1","97117","Les Abymes","20","971","01","3","32",18
"34475","9A1","97103","Les Abymes","12","971","01","3","32",18
"34476","9A1","97119","Les Abymes","20","971","01","3","32",18
"34477","9A1","97120","Les Abymes","12","971","01","3","32",18
"34478","9A1","97121","Les Abymes","20","971","01","3","32",18
"34479","9A1","97107","Les Abymes","20","971","01","3","32",18
"34480","9A1","97114","Les Abymes","20","971","01","3","32",18
"34481","9A1","97101","Les Abymes","11","971","01","3","32",18
"34482","9A1","97111","Les Abymes","20","971","01","3","32",18
"34483","9A1","97102","Les Abymes","20","971","01","3","32",18
"34484","9A1","97129","Les Abymes","20","971","01","3","32",18
"34485","9A2","97124","Basse-Terre","20","971","01","2","21",7
"34486","9A2","97104","Basse-Terre","20","971","01","2","21",7
"34487","9A2","97105","Basse-Terre","11","971","01","2","21",7
"34488","9A2","97133","Basse-Terre","20","971","01","2","21",7
"34489","9A2","97132","Basse-Terre","20","971","01","2","21",7
"34490","9A2","97109","Basse-Terre","20","971","01","2","21",7
"34491","9A2","97134","Basse-Terre","20","971","01","2","21",7
"34492","9A3","97106","Bouillante","11","971","01","1","11",1
"34493","9B1","97205","Fort-de-France","20","972","02","3","32",28
"34494","9B1","97218","Fort-de-France","20","972","02","3","32",28
"34495","9B1","97206","Fort-de-France","20","972","02","3","32",28
"34496","9B1","97204","Fort-de-France","20","972","02","3","32",28
"34497","9B1","97217","Fort-de-France","20","972","02","3","32",28
"34498","9B1","97226","Fort-de-France","20","972","02","3","32",28
"34499","9B1","97223","Fort-de-France","20","972","02","3","32",28
"34500","9B1","97207","Fort-de-France","20","972","02","3","32",28
"34501","9B1","97221","Fort-de-France","20","972","02","3","32",28
"34502","9B1","97230","Fort-de-France","20","972","02","3","32",28
"34503","9B1","97231","Fort-de-France","20","972","02","3","32",28
"34504","9B1","97232","Fort-de-France","20","972","02","3","32",28
"34505","9B1","97220","Fort-de-France","20","972","02","3","32",28
"34506","9B1","97234","Fort-de-France","20","972","02","3","32",28
"34507","9B1","97222","Fort-de-France","20","972","02","3","32",28
"34508","9B1","97209","Fort-de-France","11","972","02","3","32",28
"34509","9B1","97224","Fort-de-France","20","972","02","3","32",28
"34510","9B1","97225","Fort-de-France","20","972","02","3","32",28
"34511","9B1","97212","Fort-de-France","20","972","02","3","32",28
"34512","9B1","97227","Fort-de-France","20","972","02","3","32",28
"34513","9B1","97228","Fort-de-France","20","972","02","3","32",28
"34514","9B1","97229","Fort-de-France","12","972","02","3","32",28
"34515","9B1","97216","Fort-de-France","20","972","02","3","32",28
"34516","9B1","97208","Fort-de-France","20","972","02","3","32",28
"34517","9B1","97213","Fort-de-France","12","972","02","3","32",28
"34518","9B1","97210","Fort-de-France","20","972","02","3","32",28
"34519","9B1","97233","Fort-de-France","20","972","02","3","32",28
"34520","9B1","97202","Fort-de-France","20","972","02","3","32",28
"34521","9B2","97214","Le Lorrain","11","972","02","1","11",1
"34522","9B3","97211","Basse-Pointe","20","972","02","1","11",4
"34523","9B3","97215","Basse-Pointe","12","972","02","1","11",4
"34524","9B3","97201","Basse-Pointe","12","972","02","1","11",4
"34525","9B3","97203","Basse-Pointe","11","972","02","1","11",4
"34526","9C1","97310","Cayenne","20","973","03","2","24",6
"34527","9C1","97302","Cayenne","11","973","03","2","24",6
"34528","9C1","97305","Cayenne","20","973","03","2","24",6
"34529","9C1","97307","Cayenne","20","973","03","2","24",6
"34530","9C1","97309","Cayenne","20","973","03","2","24",6
"34531","9C1","97313","Cayenne","20","973","03","2","24",6
"34532","9C2","97311","Saint-Laurent-du-Maroni","11","973","03","1","14",1
"34533","9C3","97312","Kourou","20","973","03","1","13",2
"34534","9C3","97304","Kourou","11","973","03","1","13",2
"34535","9D1","97420","Saint-Denis","20","974","04","3","32",6
"34536","9D1","97408","Saint-Denis","20","974","04","3","32",6
"34537","9D1","97402","Saint-Denis","20","974","04","3","32",6
"34538","9D1","97411","Saint-Denis","11","974","04","3","32",6
"34539","9D1","97418","Saint-Denis","20","974","04","3","32",6
"34540","9D1","97409","Saint-Denis","20","974","04","3","32",6
"34541","9D2","97405","Saint-Pierre - Le Tampon","20","974","04","3","31",5
"34542","9D2","97422","Saint-Pierre - Le Tampon","12","974","04","3","31",5
"34543","9D2","97403","Saint-Pierre - Le Tampon","20","974","04","3","31",5
"34544","9D2","97412","Saint-Pierre - Le Tampon","20","974","04","3","31",5
"34545","9D2","97416","Saint-Pierre - Le Tampon","11","974","04","3","31",5
"34546","9D3","97407","Le Port","11","974","04","1","14",1
"34547","9D4","97401","Saint-Paul","12","974","04","2","25",5
"34548","9D4","97415","Saint-Paul","11","974","04","2","25",5
"34549","9D4","97413","Saint-Paul","12","974","04","2","25",5
"34550","9D4","97423","Saint-Paul","12","974","04","2","25",5
"34551","9D4","97404","Saint-Paul","12","974","04","2","25",5
"34552","9D5","97414","Saint-Louis","11","974","04","2","21",1
"34553","9D6","97406","Saint-Benoît","12","974","04","2","21",3
"34554","9D6","97419","Saint-Benoît","20","974","04","2","21",3
"34555","9D6","97410","Saint-Benoît","11","974","04","2","21",3
"34556","9D7","97421","Salazie","11","974","04","1","11",1
"34557","9F1","97601","Mamoudzou","20","976","06","3","31",17
"34558","9F1","97602","Mamoudzou","20","976","06","3","31",17
"34559","9F1","97603","Mamoudzou","20","976","06","3","31",17
"34560","9F1","97604","Mamoudzou","20","976","06","3","31",17
"34561","9F1","97605","Mamoudzou","20","976","06","3","31",17
"34562","9F1","97606","Mamoudzou","20","976","06","3","31",17
"34563","9F1","97607","Mamoudzou","20","976","06","3","31",17
"34564","9F1","97608","Mamoudzou","20","976","06","3","31",17
"34565","9F1","97609","Mamoudzou","20","976","06","3","31",17
"34566","9F1","97610","Mamoudzou","20","976","06","3","31",17
"34567","9F1","97611","Mamoudzou","11","976","06","3","31",17
"34568","9F1","97612","Mamoudzou","20","976","06","3","31",17
"34569","9F1","97613","Mamoudzou","20","976","06","3","31",17
"34570","9F1","97614","Mamoudzou","20","976","06","3","31",17
"34571","9F1","97615","Mamoudzou","20","976","06","3","31",17
"34572","9F1","97616","Mamoudzou","20","976","06","3","31",17
"34573","9F1","97617","Mamoudzou","20","976","06","3","31",17
"34574","BAL","68333","Bâle - Saint-Louis (partie française)","20","68","44","3","34",94
"34575","BAL","68163","Bâle - Saint-Louis (partie française)","20","68","44","3","34",94
"34576","BAL","68160","Bâle - Saint-Louis (partie française)","20","68","44","3","34",94
"34577","BAL","68297","Bâle - Saint-Louis (partie française)","12","68","44","3","34",94
"34578","BAL","68034","Bâle - Saint-Louis (partie française)","20","68","44","3","34",94
"34579","BAL","68165","Bâle - Saint-Louis (partie française)","20","68","44","3","34",94
